congress,chamber,id,district,Medfaminc,memberparty,presparty
111,House,5001100US4704,"Congressional District 4 (111th Congress), Tennessee",45206,100,100
111,House,5001100US4705,"Congressional District 5 (111th Congress), Tennessee",53493,100,100
111,House,5001100US4706,"Congressional District 6 (111th Congress), Tennessee",52870,100,100
111,House,5001100US4707,"Congressional District 7 (111th Congress), Tennessee",68948,200,100
111,House,5001100US4708,"Congressional District 8 (111th Congress), Tennessee",46748,100,100
111,House,5001100US4709,"Congressional District 9 (111th Congress), Tennessee",42562,100,100
111,House,5001100US4801,"Congressional District 1 (111th Congress), Texas",51907,200,100
111,House,5001100US4802,"Congressional District 2 (111th Congress), Texas",62215,200,100
111,House,5001100US4803,"Congressional District 3 (111th Congress), Texas",80102,200,100
111,House,5001100US4804,"Congressional District 4 (111th Congress), Texas",61007,200,100
111,House,5001100US4805,"Congressional District 5 (111th Congress), Texas",54849,200,100
111,House,5001100US4806,"Congressional District 6 (111th Congress), Texas",58725,200,100
111,House,5001100US4807,"Congressional District 7 (111th Congress), Texas",85748,200,100
111,House,5001100US4808,"Congressional District 8 (111th Congress), Texas",62294,200,100
111,House,5001100US4809,"Congressional District 9 (111th Congress), Texas",40833,100,100
111,House,5001100US4810,"Congressional District 10 (111th Congress), Texas",72659,200,100
111,House,5001100US4811,"Congressional District 11 (111th Congress), Texas",52442,200,100
111,House,5001100US4812,"Congressional District 12 (111th Congress), Texas",58564,200,100
111,House,5001100US4813,"Congressional District 13 (111th Congress), Texas",53603,200,100
111,House,5001100US4814,"Congressional District 14 (111th Congress), Texas",67858,200,100
111,House,5001100US4815,"Congressional District 15 (111th Congress), Texas",39343,100,100
111,House,5001100US4816,"Congressional District 16 (111th Congress), Texas",39892,100,100
111,House,5001100US4817,"Congressional District 17 (111th Congress), Texas",52565,100,100
111,House,5001100US4818,"Congressional District 18 (111th Congress), Texas",40116,100,100
111,House,5001100US4819,"Congressional District 19 (111th Congress), Texas",51384,200,100
111,House,5001100US4820,"Congressional District 20 (111th Congress), Texas",44026,100,100
111,House,5001100US4821,"Congressional District 21 (111th Congress), Texas",73625,200,100
111,House,5001100US4822,"Congressional District 22 (111th Congress), Texas",77510,200,100
111,House,5001100US4823,"Congressional District 23 (111th Congress), Texas",54051,100,100
111,House,5001100US4824,"Congressional District 24 (111th Congress), Texas",69539,200,100
111,House,5001100US4825,"Congressional District 25 (111th Congress), Texas",59137,100,100
111,House,5001100US4826,"Congressional District 26 (111th Congress), Texas",73093,200,100
111,House,5001100US4827,"Congressional District 27 (111th Congress), Texas",41539,100,100
111,House,5001100US4828,"Congressional District 28 (111th Congress), Texas",42306,100,100
111,House,5001100US4829,"Congressional District 29 (111th Congress), Texas",38655,100,100
111,House,5001100US4830,"Congressional District 30 (111th Congress), Texas",39495,100,100
111,House,5001100US4831,"Congressional District 31 (111th Congress), Texas",62391,200,100
111,House,5001100US4832,"Congressional District 32 (111th Congress), Texas",56179,200,100
111,House,5001100US4901,"Congressional District 1 (111th Congress), Utah",62507,200,100
111,House,5001100US4902,"Congressional District 2 (111th Congress), Utah",62122,100,100
111,House,5001100US4903,"Congressional District 3 (111th Congress), Utah",60150,200,100
111,House,5001100US5000,"Congressional District (at Large) (111th Congress), Vermont",62575,100,100
111,House,5001100US5101,"Congressional District 1 (111th Congress), Virginia",80204,200,100
111,House,5001100US5102,"Congressional District 2 (111th Congress), Virginia",68614,100,100
111,House,5001100US5103,"Congressional District 3 (111th Congress), Virginia",51161,100,100
111,House,5001100US5104,"Congressional District 4 (111th Congress), Virginia",69383,200,100
111,House,5001100US5105,"Congressional District 5 (111th Congress), Virginia",51055,100,100
111,House,5001100US5106,"Congressional District 6 (111th Congress), Virginia",58948,200,100
111,House,5001100US5107,"Congressional District 7 (111th Congress), Virginia",76539,200,100
111,House,5001100US5108,"Congressional District 8 (111th Congress), Virginia",105719,100,100
111,House,5001100US5109,"Congressional District 9 (111th Congress), Virginia",46013,100,100
111,House,5001100US5110,"Congressional District 10 (111th Congress), Virginia",111186,200,100
111,House,5001100US5111,"Congressional District 11 (111th Congress), Virginia",117941,100,100
111,House,5001100US5301,"Congressional District 1 (111th Congress), Washington",87227,100,100
111,House,5001100US5302,"Congressional District 2 (111th Congress), Washington",66134,100,100
111,House,5001100US5303,"Congressional District 3 (111th Congress), Washington",61635,100,100
111,House,5001100US5304,"Congressional District 4 (111th Congress), Washington",53812,200,100
111,House,5001100US5305,"Congressional District 5 (111th Congress), Washington",55930,200,100
111,House,5001100US5306,"Congressional District 6 (111th Congress), Washington",57823,100,100
111,House,5001100US5307,"Congressional District 7 (111th Congress), Washington",81227,100,100
111,House,5001100US5308,"Congressional District 8 (111th Congress), Washington",89512,200,100
111,House,5001100US5309,"Congressional District 9 (111th Congress), Washington",63513,100,100
111,House,5001100US5401,"Congressional District 1 (111th Congress), West Virginia",50419,100,100
111,House,5001100US5402,"Congressional District 2 (111th Congress), West Virginia",52668,200,100
111,House,5001100US5403,"Congressional District 3 (111th Congress), West Virginia",43149,100,100
111,House,5001100US5501,"Congressional District 1 (111th Congress), Wisconsin",67213,200,100
111,House,5001100US5502,"Congressional District 2 (111th Congress), Wisconsin",71072,100,100
111,House,5001100US5503,"Congressional District 3 (111th Congress), Wisconsin",60424,100,100
111,House,5001100US5504,"Congressional District 4 (111th Congress), Wisconsin",40563,100,100
111,House,5001100US5505,"Congressional District 5 (111th Congress), Wisconsin",82880,200,100
111,House,5001100US5506,"Congressional District 6 (111th Congress), Wisconsin",60514,200,100
111,House,5001100US5507,"Congressional District 7 (111th Congress), Wisconsin",54630,100,100
111,House,5001100US5508,"Congressional District 8 (111th Congress), Wisconsin",59948,100,100
111,House,5001100US5600,"Congressional District (at Large) (111th Congress), Wyoming",65841,200,100
111,House,5001100US0101,"Congressional District 1 (111th Congress), Alabama",50334,200,100
111,House,5001100US0102,"Congressional District 2 (111th Congress), Alabama",50934,100,100
111,House,5001100US0103,"Congressional District 3 (111th Congress), Alabama",45648,200,100
111,House,5001100US0104,"Congressional District 4 (111th Congress), Alabama",43349,200,100
111,House,5001100US0105,"Congressional District 5 (111th Congress), Alabama",56653,100,100
111,House,5001100US0106,"Congressional District 6 (111th Congress), Alabama",67255,200,100
111,House,5001100US0107,"Congressional District 7 (111th Congress), Alabama",38308,100,100
111,House,5001100US0200,"Congressional District (at Large) (111th Congress), Alaska",76962,200,100
111,House,5001100US0401,"Congressional District 1 (111th Congress), Arizona",47116,100,100
111,House,5001100US0402,"Congressional District 2 (111th Congress), Arizona",55514,200,100
111,House,5001100US0403,"Congressional District 3 (111th Congress), Arizona",66809,200,100
111,House,5001100US0404,"Congressional District 4 (111th Congress), Arizona",33111,100,100
111,House,5001100US0405,"Congressional District 5 (111th Congress), Arizona",73080,100,100
111,House,5001100US0406,"Congressional District 6 (111th Congress), Arizona",63662,200,100
111,House,5001100US0407,"Congressional District 7 (111th Congress), Arizona",43542,100,100
111,House,5001100US0408,"Congressional District 8 (111th Congress), Arizona",62667,100,100
111,House,5001100US0501,"Congressional District 1 (111th Congress), Arkansas",41995,100,100
111,House,5001100US0502,"Congressional District 2 (111th Congress), Arkansas",54832,100,100
111,House,5001100US0503,"Congressional District 3 (111th Congress), Arkansas",48893,200,100
111,House,5001100US0504,"Congressional District 4 (111th Congress), Arkansas",43084,100,100
111,House,5001100US0601,"Congressional District 1 (111th Congress), California",59804,100,100
111,House,5001100US0602,"Congressional District 2 (111th Congress), California",51712,200,100
111,House,5001100US0603,"Congressional District 3 (111th Congress), California",71024,200,100
111,House,5001100US0604,"Congressional District 4 (111th Congress), California",75236,200,100
111,House,5001100US0605,"Congressional District 5 (111th Congress), California",48547,100,100
111,House,5001100US0606,"Congressional District 6 (111th Congress), California",82364,100,100
111,House,5001100US0607,"Congressional District 7 (111th Congress), California",70825,100,100
111,House,5001100US0608,"Congressional District 8 (111th Congress), California",79570,100,100
111,House,5001100US0609,"Congressional District 9 (111th Congress), California",68689,100,100
111,House,5001100US0610,"Congressional District 10 (111th Congress), California",92071,100,100
111,House,5001100US0611,"Congressional District 11 (111th Congress), California",81639,100,100
111,House,5001100US0612,"Congressional District 12 (111th Congress), California",98574,100,100
111,House,5001100US0613,"Congressional District 13 (111th Congress), California",82498,100,100
111,House,5001100US0614,"Congressional District 14 (111th Congress), California",111058,100,100
111,House,5001100US0615,"Congressional District 15 (111th Congress), California",99154,100,100
111,House,5001100US0616,"Congressional District 16 (111th Congress), California",80205,100,100
111,House,5001100US0617,"Congressional District 17 (111th Congress), California",60048,100,100
111,House,5001100US0618,"Congressional District 18 (111th Congress), California",42451,100,100
111,House,5001100US0619,"Congressional District 19 (111th Congress), California",58334,200,100
111,House,5001100US0620,"Congressional District 20 (111th Congress), California",35106,100,100
111,House,5001100US0621,"Congressional District 21 (111th Congress), California",52674,200,100
111,House,5001100US0622,"Congressional District 22 (111th Congress), California",61687,200,100
111,House,5001100US0623,"Congressional District 23 (111th Congress), California",63088,100,100
111,House,5001100US0624,"Congressional District 24 (111th Congress), California",88259,200,100
111,House,5001100US0625,"Congressional District 25 (111th Congress), California",64573,200,100
111,House,5001100US0626,"Congressional District 26 (111th Congress), California",82344,200,100
111,House,5001100US0627,"Congressional District 27 (111th Congress), California",65779,100,100
111,House,5001100US0628,"Congressional District 28 (111th Congress), California",51901,100,100
111,House,5001100US0629,"Congressional District 29 (111th Congress), California",62260,100,100
111,House,5001100US0630,"Congressional District 30 (111th Congress), California",106008,100,100
111,House,5001100US0631,"Congressional District 31 (111th Congress), California",35199,100,100
111,House,5001100US0632,"Congressional District 32 (111th Congress), California",51935,100,100
111,House,5001100US0633,"Congressional District 33 (111th Congress), California",47191,100,100
111,House,5001100US0634,"Congressional District 34 (111th Congress), California",39907,100,100
111,House,5001100US0635,"Congressional District 35 (111th Congress), California",43757,100,100
111,House,5001100US0636,"Congressional District 36 (111th Congress), California",76522,100,100
111,House,5001100US0637,"Congressional District 37 (111th Congress), California",50747,100,100
111,House,5001100US0638,"Congressional District 38 (111th Congress), California",52911,100,100
111,House,5001100US0639,"Congressional District 39 (111th Congress), California",56114,100,100
111,House,5001100US0640,"Congressional District 40 (111th Congress), California",72776,200,100
111,House,5001100US0641,"Congressional District 41 (111th Congress), California",56134,200,100
